,Date,Open,High,Low,Close,Adj Close,Volume,SMA60,Deviation,Increase Rate,Kyousi
1402,2006-09-13,15889.5,15965.3095703125,15730.669921875,15750.0498046875,15750.0498046875,108600000,15521.777555338542,1.0147065790973435,0,0
1403,2006-09-14,15831.7197265625,15994.7900390625,15801.8798828125,15942.3896484375,15942.3896484375,101900000,15543.413053385417,1.0256685319808305,0,0
1404,2006-09-15,15872.2900390625,15907.0302734375,15763.900390625,15866.9296875,15866.9296875,85500000,15555.600374348958,1.0200139696095833,0,0
1405,2006-09-19,15948.4697265625,16096.1796875,15867.0498046875,15874.2802734375,15874.2802734375,96600000,15568.104378255208,1.0196668706570302,0,0
1406,2006-09-20,15757.9697265625,15763.669921875,15622.2802734375,15718.669921875,15718.669921875,103000000,15577.542203776042,1.0090596909482132,0,0
1407,2006-09-21,15820.1103515625,15859.2099609375,15674.83984375,15834.23046875,15834.23046875,93400000,15588.582552083333,1.0157581945533487,0,0
1408,2006-09-22,15706.849609375,15735.259765625,15580.1904296875,15634.669921875,15634.669921875,92900000,15601.058544921874,1.00215442925596,0,0
1409,2006-09-25,15550.5595703125,15691.0595703125,15513.8701171875,15633.8095703125,15633.8095703125,98200000,15609.602864583334,1.0015507573087647,0,0
1410,2006-09-26,15594.48046875,15666.9501953125,15517.900390625,15557.4501953125,15557.4501953125,76500000,15610.474039713541,0.9966033161923112,1,0
1411,2006-09-27,15692.98046875,15947.8701171875,15681.4404296875,15947.8701171875,15947.8701171875,97500000,15616.744873046875,1.0212032178813473,1,1
1412,2006-09-28,15970.3896484375,16032.98046875,15911.2197265625,16024.849609375,16024.849609375,86900000,15623.184033203124,1.0257095848911615,1,1
1413,2006-09-29,16097.080078125,16127.580078125,16007.3701171875,16127.580078125,16127.580078125,83400000,15633.244694010416,1.0316207795496208,1,1
1414,2006-10-02,16169.0,16329.240234375,16157.98046875,16254.2900390625,16254.2900390625,102600000,15648.792854817708,1.0386929004596275,1,1
1415,2006-10-03,16198.5498046875,16260.4697265625,16148.8896484375,16242.08984375,16242.08984375,90900000,15664.367513020834,1.0368813059479702,1,1
1416,2006-10-04,16288.919921875,16363.1201171875,16028.3203125,16082.5498046875,16082.5498046875,124900000,15673.196516927082,1.0261180472865452,1,1
1417,2006-10-05,16291.7900390625,16481.310546875,16286.6396484375,16449.330078125,16449.330078125,125800000,15689.455013020834,1.0484322154258092,1,1
1418,2006-10-06,16444.7109375,16457.919921875,16360.6396484375,16436.060546875,16436.060546875,96800000,15709.234016927083,1.046267471040583,1,1
1419,2006-10-10,16325.48046875,16620.150390625,16325.48046875,16477.25,16477.25,104500000,15732.222347005209,1.047356796551799,1,1
1420,2006-10-11,16497.26953125,16595.91015625,16399.740234375,16400.5703125,16400.5703125,115500000,15758.144514973957,1.040767857974369,1,1
1421,2006-10-12,16386.369140625,16495.5390625,16343.490234375,16368.8095703125,16368.8095703125,106500000,15790.337337239584,1.0366345709226021,1,1
1422,2006-10-13,16494.490234375,16586.330078125,16493.640625,16536.5390625,16536.5390625,121600000,15824.275325520834,1.045010828131286,1,1
1423,2006-10-16,16663.220703125,16732.439453125,16648.4296875,16692.759765625,16692.759765625,90100000,15853.373990885417,1.0529468222488267,1,1
1424,2006-10-17,16704.859375,16704.859375,16561.259765625,16611.58984375,16611.58984375,93600000,15883.212825520834,1.045858292414166,1,1
1425,2006-10-18,16519.91015625,16666.19921875,16466.740234375,16653.0,16653.0,93500000,15914.187825520834,1.046424748945992,1,1
1426,2006-10-19,16673.259765625,16688.9609375,16506.220703125,16551.359375,16551.359375,86400000,15939.956477864584,1.0383566227413767,1,1
1427,2006-10-20,16556.08984375,16663.609375,16552.359375,16651.630859375,16651.630859375,86500000,15969.4158203125,1.0427200998921167,1,1
1428,2006-10-23,16641.3203125,16797.7109375,16598.529296875,16788.8203125,16788.8203125,92300000,15996.233154296875,1.049548362452458,1,1
1429,2006-10-24,16853.73046875,16901.529296875,16759.98046875,16780.470703125,16780.470703125,111400000,16020.1931640625,1.0474574514349804,1,1
1430,2006-10-25,16837.80078125,16849.05078125,16697.009765625,16699.30078125,16699.30078125,114600000,16040.901350911457,1.0410450395483002,1,1
1431,2006-10-26,16794.41015625,16863.240234375,16772.310546875,16811.599609375,16811.599609375,114500000,16063.746175130209,1.0465553567699304,0,1
1432,2006-10-27,16879.330078125,16879.330078125,16643.91015625,16669.0703125,16669.0703125,111800000,16083.825846354166,1.0363871426945657,0,0
1433,2006-10-30,16544.5,16549.7109375,16329.8896484375,16351.849609375,16351.849609375,119000000,16098.517171223959,1.0157363833859103,0,0
1434,2006-10-31,16389.44921875,16477.060546875,16314.2900390625,16399.390625,16399.390625,104400000,16113.520686848959,1.0177409979920995,0,0
1435,2006-11-01,16338.7197265625,16444.509765625,16246.240234375,16375.259765625,16375.259765625,103800000,16133.8740234375,1.0149614247537102,0,0
1436,2006-11-02,16281.9501953125,16350.01953125,16209.1396484375,16350.01953125,16350.01953125,99000000,16148.630013020833,1.0124709971103916,0,0
1437,2006-11-06,16278.7802734375,16398.509765625,16204.1298828125,16364.759765625,16364.759765625,104200000,16160.432845052082,1.012643653949868,0,0
1438,2006-11-07,16509.7890625,16512.509765625,16378.7197265625,16393.41015625,16393.41015625,95800000,16173.141178385416,1.0136194308474202,0,0
1439,2006-11-08,16404.05078125,16423.830078125,16199.4296875,16215.740234375,16215.740234375,121600000,16183.9865234375,1.0019620450679143,0,0
1440,2006-11-09,16218.8603515625,16286.259765625,16094.490234375,16198.5703125,16198.5703125,109400000,16189.677522786458,1.0005492876372013,0,0
1441,2006-11-10,16133.91015625,16280.66015625,16104.740234375,16112.4296875,16112.4296875,130100000,16194.61484375,0.9949251552418539,0,0
1442,2006-11-13,16016.419921875,16067.4599609375,15913.8603515625,16022.490234375,16022.490234375,107600000,16193.800341796876,0.9894212535781538,0,0
1443,2006-11-14,16178.8095703125,16318.0498046875,16176.01953125,16289.5498046875,16289.5498046875,112900000,16198.278841145833,1.0056346087406414,0,0
1444,2006-11-15,16348.740234375,16373.48046875,16243.4697265625,16243.4697265625,16243.4697265625,103300000,16200.570328776043,1.0026480177497368,0,0
1445,2006-11-16,16292.48046875,16367.099609375,16143.7001953125,16163.8701171875,16163.8701171875,94400000,16203.817496744792,0.9975346933174657,0,0
1446,2006-11-17,16182.3095703125,16238.259765625,16067.26953125,16091.73046875,16091.73046875,107100000,16202.326839192709,0.9931740439789685,0,0
1447,2006-11-20,16004.33984375,16036.1796875,15725.9404296875,15725.9404296875,15725.9404296875,116300000,16195.042008463543,0.9710342474856879,1,0
1448,2006-11-21,15766.4296875,15817.73046875,15696.2197265625,15734.1396484375,15734.1396484375,100100000,16191.267333984375,0.9717670225487912,1,1
1449,2006-11-22,15680.5302734375,15914.23046875,15675.48046875,15914.23046875,15914.23046875,104200000,16190.860172526041,0.9829144529179834,1,1
1450,2006-11-24,15784.259765625,15789.8896484375,15639.1904296875,15734.599609375,15734.599609375,90600000,16190.393668619792,0.9718478704981577,1,1
1451,2006-11-27,15615.5595703125,15912.1103515625,15615.5595703125,15885.3798828125,15885.3798828125,94800000,16190.307340494792,0.9811660488420986,1,1
1452,2006-11-28,15711.7197265625,15855.259765625,15653.6904296875,15855.259765625,15855.259765625,114100000,16190.028011067709,0.979322565395572,1,1
1453,2006-11-29,15948.6904296875,16126.349609375,15945.0703125,16076.2001953125,16076.2001953125,115200000,16188.952018229167,0.9930352611589863,1,1
1454,2006-11-30,16183.2998046875,16274.330078125,16152.849609375,16274.330078125,16274.330078125,119100000,16191.286686197916,1.0051288939252663,1,1
1455,2006-12-01,16313.01953125,16376.2998046875,16242.009765625,16321.7802734375,16321.7802734375,111800000,16190.681852213542,1.008097152573351,1,1
1456,2006-12-04,16263.98046875,16362.0400390625,16185.919921875,16303.58984375,16303.58984375,108600000,16189.309000651041,1.0070590315556003,1,1
1457,2006-12-05,16370.5595703125,16400.140625,16239.2802734375,16265.759765625,16265.759765625,121400000,16189.003499348959,1.0047412594777145,1,1
1458,2006-12-06,16309.7998046875,16401.310546875,16254.4501953125,16371.2802734375,16371.2802734375,109800000,16194.98466796875,1.0108858149040076,1,1
1459,2006-12-07,16461.91015625,16550.73046875,16416.30078125,16473.359375,16473.359375,102200000,16201.532991536458,1.0167778187166328,1,1
1460,2006-12-08,16429.80078125,16493.0,16387.80078125,16417.8203125,16417.8203125,175700000,16211.923665364584,1.012700321774602,1,1
1461,2006-12-11,16487.30078125,16608.970703125,16470.400390625,16527.990234375,16527.990234375,115000000,16225.401171875,1.0186490959018324,1,1
1462,2006-12-12,16621.689453125,16682.650390625,16583.779296875,16637.779296875,16637.779296875,121100000,16240.196663411458,1.0244813927875196,1,1
1463,2006-12-13,16609.25,16692.9296875,16589.73046875,16692.9296875,16692.9296875,105500000,16252.7056640625,1.0270861992173346,1,1
1464,2006-12-14,16714.33984375,16829.19921875,16714.33984375,16829.19921875,16829.19921875,94600000,16268.743489583334,1.0344498473115344,1,1
1465,2006-12-15,16927.939453125,16959.91015625,16858.349609375,16914.310546875,16914.310546875,106200000,16286.077327473959,1.0385748640859784,1,1
1466,2006-12-18,16962.650390625,16993.880859375,16930.55078125,16962.109375,16962.109375,107500000,16306.801318359376,1.0401861802230232,1,1
1467,2006-12-19,16883.859375,16954.830078125,16754.2109375,16776.880859375,16776.880859375,113000000,16322.512158203124,1.027836934460087,1,1
1468,2006-12-20,16829.580078125,17050.73046875,16829.580078125,17011.0390625,17011.0390625,133300000,16345.451643880207,1.0407200384009574,1,1
1469,2006-12-21,17040.9296875,17109.169921875,17010.0390625,17047.830078125,17047.830078125,147200000,16369.01865234375,1.0414692804864059,1,1
1470,2006-12-22,17011.419921875,17104.9609375,16992.76953125,17104.9609375,17104.9609375,117100000,16394.810498046874,1.0433155625396053,1,1
1471,2006-12-25,17104.80078125,17122.48046875,17056.689453125,17092.890625,17092.890625,86900000,16413.894173177083,1.0413671761654528,1,1
1472,2006-12-26,17070.3203125,17185.7109375,17056.58984375,17169.189453125,17169.189453125,114000000,16432.96650390625,1.0448015852185755,1,1
1473,2006-12-27,17207.119140625,17260.5703125,17207.119140625,17223.150390625,17223.150390625,118900000,16451.226009114584,1.0469219972470587,1,1
1474,2006-12-28,17290.109375,17301.689453125,17163.75,17224.810546875,17224.810546875,130600000,16467.40135091146,1.0459944577668059,1,1
1475,2006-12-29,17228.490234375,17281.189453125,17225.830078125,17225.830078125,17225.830078125,75300000,16483.797021484374,1.045015905963504,1,1
1476,2007-01-04,17322.5,17379.4609375,17315.759765625,17353.669921875,17353.669921875,80100000,16504.982356770834,1.0514200831457423,0,1
1477,2007-01-05,17315.5390625,17327.130859375,17011.099609375,17091.58984375,17091.58984375,158600000,16515.686686197918,1.0348700704060558,0,0
1478,2007-01-09,17018.890625,17261.029296875,16983.970703125,17237.76953125,17237.76953125,142400000,16529.048502604168,1.0428773034657242,0,0
1479,2007-01-10,17192.419921875,17199.419921875,16847.5703125,16942.400390625,16942.400390625,133500000,16536.801009114584,1.0245270763847774,0,0
1480,2007-01-11,16958.5703125,17057.44921875,16758.4609375,16838.169921875,16838.169921875,121900000,16544.0943359375,1.0177752604625023,1,0
1481,2007-01-12,16979.73046875,17160.76953125,16941.390625,17057.009765625,17057.009765625,139400000,16555.564339192708,1.030288633848935,1,1
1482,2007-01-15,17160.25,17273.580078125,17144.439453125,17209.919921875,17209.919921875,124400000,16566.787353515625,1.0388205965728712,1,1
1483,2007-01-16,17190.900390625,17287.9609375,17175.849609375,17202.4609375,17202.4609375,128500000,16575.282373046874,1.0378381828036296,1,1
1484,2007-01-17,17153.25,17335.029296875,17002.669921875,17261.349609375,17261.349609375,147000000,16586.111702473958,1.0407110430107813,1,1
1485,2007-01-18,17248.140625,17408.619140625,17220.419921875,17370.9296875,17370.9296875,148800000,16598.077197265626,1.046562772365084,1,1
1486,2007-01-19,17340.380859375,17378.2109375,17242.76953125,17310.439453125,17310.439453125,121400000,16610.72853190104,1.0421240356724968,1,1
1487,2007-01-22,17429.900390625,17484.58984375,17401.3203125,17424.1796875,17424.1796875,125600000,16623.604345703126,1.0481589506792977,1,1
1488,2007-01-23,17350.310546875,17442.0,17321.2890625,17408.5703125,17408.5703125,161200000,16633.933512369793,1.0465696703401002,1,1
1489,2007-01-24,17505.310546875,17553.029296875,17498.359375,17507.400390625,17507.400390625,192300000,16646.04900716146,1.0517450947725175,1,1
1490,2007-01-25,17604.599609375,17617.640625,17427.5390625,17458.30078125,17458.30078125,158900000,16658.69900716146,1.047999052851894,1,1
1491,2007-01-26,17368.05078125,17421.9296875,17300.83984375,17421.9296875,17421.9296875,134400000,16668.871175130207,1.0451775350866799,1,1
1492,2007-01-29,17393.189453125,17489.58984375,17319.369140625,17470.4609375,17470.4609375,149200000,16682.227685546874,1.0472498797409433,1,1
1493,2007-01-30,17510.0,17558.529296875,17452.630859375,17490.189453125,17490.189453125,155000000,16701.20001627604,1.0472414818144837,1,1
1494,2007-01-31,17493.830078125,17497.859375,17275.83984375,17383.419921875,17383.419921875,146100000,16717.600504557293,1.0398274511426566,1,1
1495,2007-02-01,17377.029296875,17543.9609375,17361.009765625,17519.5,17519.5,167800000,16736.67117513021,1.0467732691093932,1,1
1496,2007-02-02,17569.16015625,17633.609375,17532.640625,17547.109375,17547.109375,162000000,16756.622672526042,1.0471745839195885,1,1
1497,2007-02-05,17531.41015625,17531.41015625,17294.98046875,17344.80078125,17344.80078125,152400000,16772.956689453124,1.0340932193640286,1,1
1498,2007-02-06,17384.5,17433.26953125,17345.099609375,17406.859375,17406.859375,157000000,16789.847509765626,1.0367491047715292,1,1
1499,2007-02-07,17367.91015625,17374.8203125,17199.66015625,17292.3203125,17292.3203125,172200000,16807.79051106771,1.0288276916060581,1,1
1500,2007-02-08,17368.349609375,17400.349609375,17212.779296875,17292.48046875,17292.48046875,141700000,16826.022347005208,1.027722423762727,1,1
1501,2007-02-09,17339.560546875,17545.7109375,17274.890625,17504.330078125,17504.330078125,159500000,16849.22068684896,1.038880693858284,1,1
1502,2007-02-13,17481.76953125,17628.029296875,17440.4296875,17621.44921875,17621.44921875,169900000,16875.870003255208,1.0441801942863376,1,1
1503,2007-02-14,17662.2890625,17789.919921875,17648.810546875,17752.640625,17752.640625,164900000,16900.254850260415,1.050436267517377,1,1
1504,2007-02-15,17891.240234375,17911.580078125,17815.169921875,17897.23046875,17897.23046875,151400000,16927.817529296874,1.057267449733279,1,1
1505,2007-02-16,17828.779296875,17884.890625,17793.349609375,17875.650390625,17875.650390625,137600000,16956.347200520835,1.0542158743998782,1,1
1506,2007-02-19,17835.130859375,17974.0,17810.05078125,17940.08984375,17940.08984375,136900000,16987.153190104167,1.0560974898490327,1,1
1507,2007-02-20,17919.330078125,17953.029296875,17828.94921875,17939.119140625,17939.119140625,152300000,17024.039501953124,1.0537522036745093,1,1
1508,2007-02-21,17896.599609375,17968.259765625,17850.08984375,17913.2109375,17913.2109375,211200000,17060.357356770834,1.049990370242197,1,1
1509,2007-02-22,18033.23046875,18132.83984375,18024.48046875,18108.7890625,18108.7890625,183200000,17096.933333333334,1.059183463457384,1,1
1510,2007-02-23,18113.560546875,18239.130859375,18046.419921875,18188.419921875,18188.419921875,193400000,17137.830338541666,1.0613023680699323,1,1
1511,2007-02-26,18219.75,18300.390625,18145.419921875,18215.349609375,18215.349609375,194900000,17176.663167317707,1.0604707929555035,0,1
1512,2007-02-27,18239.30078125,18272.6796875,18073.220703125,18119.919921875,18119.919921875,197900000,17214.40750325521,1.0526020090118442,0,0
1513,2007-02-28,17843.609375,17843.609375,17382.7890625,17604.119140625,17604.119140625,250300000,17239.872819010416,1.0211281327558825,0,0
1514,2007-03-01,17542.23046875,17557.419921875,17261.599609375,17453.509765625,17453.509765625,222300000,17259.525813802084,1.0112392399371593,0,0
1515,2007-03-02,17351.400390625,17356.44921875,17160.4296875,17217.9296875,17217.9296875,198100000,17274.46163736979,0.9967274262401616,0,0
1516,2007-03-05,16992.439453125,16992.439453125,16532.91015625,16642.25,16642.25,210900000,17280.10597330729,0.963087264957021,1,0
1517,2007-03-06,16654.849609375,16882.919921875,16649.099609375,16844.5,16844.5,210000000,17289.75164388021,0.974247655313325,1,1
1518,2007-03-07,16982.30078125,16988.009765625,16731.76953125,16764.619140625,16764.619140625,217400000,17296.307291666668,0.9692600193743185,1,1
1519,2007-03-08,16729.7890625,17090.310546875,16685.94921875,17090.310546875,17090.310546875,179300000,17306.589811197915,0.9875030686760152,1,1
1520,2007-03-09,17224.669921875,17246.2109375,17100.740234375,17164.0390625,17164.0390625,231600000,17319.026790364584,0.9910510140240206,1,1
1521,2007-03-12,17312.140625,17325.44921875,17206.939453125,17292.390625,17292.390625,130000000,17331.766796875,0.9977280924480186,0,1
1522,2007-03-13,17268.7109375,17299.48046875,17153.19921875,17178.83984375,17178.83984375,135200000,17340.78447265625,0.9906610552041857,0,0
1523,2007-03-14,16936.189453125,16936.189453125,16628.849609375,16676.890625,16676.890625,163700000,17340.517154947916,0.961729715208721,1,0
1524,2007-03-15,16803.990234375,16942.310546875,16760.6796875,16860.390625,16860.390625,164900000,17341.03701171875,0.972282719517066,1,1
1525,2007-03-16,16779.48046875,16939.4296875,16643.759765625,16744.150390625,16744.150390625,173300000,17338.201009114582,0.9657374707919644,1,1
1526,2007-03-19,16713.990234375,17026.4609375,16713.990234375,17009.55078125,17009.55078125,130800000,17338.99169921875,0.9809999956350637,1,1
1527,2007-03-20,17155.349609375,17267.740234375,17146.529296875,17163.19921875,17163.19921875,129400000,17345.430338541668,0.9894939983479828,1,1
1528,2007-03-22,17383.619140625,17489.189453125,17379.400390625,17419.19921875,17419.19921875,146500000,17352.2330078125,1.0038592272768208,1,1
1529,2007-03-23,17519.509765625,17534.76953125,17407.970703125,17480.609375,17480.609375,128500000,17359.44599609375,1.006979680050476,1,1
1530,2007-03-26,17517.919921875,17558.0390625,17425.0,17521.9609375,17521.9609375,91900000,17366.39599609375,1.008957813782505,0,1
1531,2007-03-27,17357.259765625,17516.890625,17315.91015625,17365.05078125,17365.05078125,125700000,17370.931998697917,0.9996614333964143,0,0
1532,2007-03-28,17328.119140625,17442.619140625,17141.650390625,17254.73046875,17254.73046875,153000000,17372.357682291666,0.9932290587326804,0,0
1533,2007-03-29,17119.94921875,17350.880859375,17036.220703125,17263.939453125,17263.939453125,144700000,17373.0375,0.9937202664257763,0,0
1534,2007-03-30,17318.849609375,17380.80078125,17267.099609375,17287.650390625,17287.650390625,115300000,17374.084830729167,0.9950250939289019,0,0
1535,2007-04-02,17346.25,17425.740234375,16999.05078125,17028.41015625,17028.41015625,153900000,17370.794498697916,0.9802896555782995,1,0
1536,2007-04-03,17154.779296875,17279.73046875,17095.919921875,17244.05078125,17244.05078125,152000000,17368.967513020834,0.9928080508137752,1,1
1537,2007-04-04,17400.6796875,17576.509765625,17394.140625,17544.08984375,17544.08984375,150400000,17376.5091796875,1.0096440926269816,1,1
1538,2007-04-05,17507.4609375,17531.30078125,17430.380859375,17491.419921875,17491.419921875,132800000,17380.736686197917,1.0063681556009636,1,1
1539,2007-04-06,17502.900390625,17560.30078125,17422.55078125,17484.779296875,17484.779296875,121000000,17389.776334635415,1.0054631503253073,1,1
1540,2007-04-09,17606.029296875,17747.8203125,17606.029296875,17743.759765625,17743.759765625,124500000,17404.869498697917,1.0194710030404097,0,1
1541,2007-04-10,17631.01953125,17706.919921875,17613.150390625,17664.689453125,17664.689453125,131300000,17414.997493489584,1.014337754554875,0,0
1542,2007-04-11,17699.390625,17723.390625,17618.189453125,17670.0703125,17670.0703125,113800000,17422.666666666668,1.0142001021179305,0,0
1543,2007-04-12,17601.650390625,17601.650390625,17455.1796875,17540.419921875,17540.419921875,122200000,17428.29931640625,1.0064332499363953,0,0
1544,2007-04-13,17629.01953125,17662.890625,17327.369140625,17363.94921875,17363.94921875,134000000,17430.009309895835,0.9962099795834114,0,0
1545,2007-04-16,17507.1796875,17696.869140625,17507.1796875,17628.30078125,17628.30078125,111900000,17434.298828125,1.0111276028383795,0,0
1546,2007-04-17,17750.669921875,17782.080078125,17452.119140625,17527.44921875,17527.44921875,125200000,17437.915657552083,1.0051344187548665,0,0
1547,2007-04-18,17557.400390625,17706.849609375,17538.33984375,17667.330078125,17667.330078125,119900000,17441.9681640625,1.0129206699578113,0,0
1548,2007-04-19,17530.0,17530.0,17219.73046875,17371.970703125,17371.970703125,142600000,17441.358170572916,0.9960216706308465,0,0
1549,2007-04-20,17471.560546875,17502.01953125,17404.619140625,17452.619140625,17452.619140625,123500000,17440.445149739582,1.0006980321190713,0,0
1550,2007-04-23,17589.609375,17656.55078125,17413.640625,17455.369140625,17455.369140625,123700000,17440.3962890625,1.000858515558611,0,0
1551,2007-04-24,17363.83984375,17500.33984375,17305.779296875,17451.76953125,17451.76953125,116000000,17440.893619791666,1.0006235868238995,0,0
1552,2007-04-25,17379.51953125,17379.51953125,17221.55078125,17236.16015625,17236.16015625,115100000,17436.988606770832,0.988482618469863,1,0
1553,2007-04-26,17359.83984375,17496.109375,17321.05078125,17429.169921875,17429.169921875,129900000,17435.971614583334,0.9996099045778072,1,1
1554,2007-04-27,17377.0390625,17542.25,17299.369140625,17400.41015625,17400.41015625,153800000,17436.25478515625,0.9979442472395641,1,1
1555,2007-05-01,17396.30078125,17396.30078125,17203.029296875,17274.98046875,17274.98046875,120300000,17432.179459635416,0.9909822526064849,1,1
1556,2007-05-02,17310.75,17441.099609375,17227.08984375,17394.919921875,17394.919921875,113500000,17429.64296875,0.998007816514816,1,1
1557,2007-05-07,17564.169921875,17715.990234375,17558.240234375,17669.830078125,17669.830078125,149500000,17435.060123697916,1.013465394025684,1,1
1558,2007-05-08,17651.470703125,17711.669921875,17587.919921875,17656.83984375,17656.83984375,152500000,17439.22646484375,1.012478384826583,1,1
1559,2007-05-09,17616.580078125,17753.330078125,17616.580078125,17748.119140625,17748.119140625,167000000,17446.823111979167,1.017269392067084,1,1
1560,2007-05-10,17793.490234375,17827.48046875,17712.890625,17736.9609375,17736.9609375,165400000,17454.231119791668,1.0161983541851776,1,1
1561,2007-05-11,17616.01953125,17616.01953125,17455.279296875,17553.720703125,17553.720703125,157500000,17455.054296875,1.0056525980711308,1,1
1562,2007-05-14,17682.740234375,17786.650390625,17673.859375,17677.939453125,17677.939453125,151300000,17455.99580078125,1.0127144652689375,1,1
1563,2007-05-15,17577.140625,17609.55078125,17491.58984375,17512.98046875,17512.98046875,136100000,17452.00146484375,1.0034940980281883,1,1
1564,2007-05-16,17487.0,17539.94921875,17430.69921875,17529.0,17529.0,141000000,17445.864290364585,1.0047653534529288,1,1
1565,2007-05-17,17586.330078125,17656.0703125,17482.439453125,17498.599609375,17498.599609375,117100000,17439.580110677085,1.0033842270469449,1,1
1566,2007-05-18,17563.529296875,17563.529296875,17320.810546875,17399.580078125,17399.580078125,114900000,17430.571614583332,0.9982220011400886,1,1
1567,2007-05-21,17455.55078125,17599.349609375,17411.509765625,17556.869140625,17556.869140625,118300000,17424.20078125,1.0076140283873314,1,1
1568,2007-05-22,17578.310546875,17730.83984375,17545.259765625,17680.05078125,17680.05078125,127900000,17420.314778645832,1.0149099488674314,1,1
1569,2007-05-23,17763.150390625,17802.7109375,17699.119140625,17705.119140625,17705.119140625,130600000,17413.586946614585,1.0167416509248883,1,1
1570,2007-05-24,17680.44921875,17760.5703125,17606.560546875,17696.970703125,17696.970703125,116300000,17405.396126302083,1.016751964431439,1,1
1571,2007-05-25,17529.26953125,17529.26953125,17370.1796875,17481.2109375,17481.2109375,117700000,17393.160481770832,1.0050623609102813,1,1
1572,2007-05-28,17544.98046875,17630.369140625,17544.669921875,17587.58984375,17587.58984375,94200000,17384.288313802084,1.01169455581259,1,1
1573,2007-05-29,17524.8203125,17700.51953125,17521.640625,17672.560546875,17672.560546875,108000000,17385.42900390625,1.0165156432380378,1,1
1574,2007-05-30,17664.369140625,17727.169921875,17484.30078125,17588.259765625,17588.259765625,125800000,17387.674837239585,1.011536040917663,1,1
1575,2007-05-31,17715.76953125,17875.75,17701.5703125,17875.75,17875.75,134300000,17398.638509114582,1.0274223463310348,1,1
1576,2007-06-01,17949.919921875,18017.73046875,17943.6796875,17958.880859375,17958.880859375,158700000,17420.582356770832,1.030900143955001,1,1
1577,2007-06-04,18067.900390625,18071.80078125,17973.419921875,17973.419921875,17973.419921875,166700000,17439.397688802084,1.0306215984406282,1,1
1578,2007-06-05,18019.7890625,18071.720703125,17950.44921875,18053.810546875,18053.810546875,126200000,17460.884212239584,1.0339574060184071,1,1
1579,2007-06-06,18001.19921875,18073.05078125,17991.189453125,18040.9296875,18040.9296875,140700000,17476.727864583332,1.0322830353192158,1,1
1580,2007-06-07,17879.009765625,18053.380859375,17866.51953125,18053.380859375,18053.380859375,152500000,17491.550227864584,1.0321201165243434,1,1
1581,2007-06-08,17904.6796875,17904.6796875,17696.509765625,17779.08984375,17779.08984375,223600000,17499.661881510416,1.0159676206392776,1,1
1582,2007-06-11,17899.01953125,17932.099609375,17801.630859375,17834.48046875,17834.48046875,119600000,17510.589225260417,1.0184968786214426,1,1
1583,2007-06-12,17845.220703125,17862.990234375,17735.560546875,17760.91015625,17760.91015625,117200000,17528.656217447915,1.0132499568661117,1,1
1584,2007-06-13,17631.869140625,17781.41015625,17591.9296875,17732.76953125,17732.76953125,119300000,17543.195865885416,1.010806107781834,1,1
1585,2007-06-14,17834.779296875,17875.01953125,17815.30078125,17842.2890625,17842.2890625,106900000,17561.498177083333,1.0159890051853937,1,1
1586,2007-06-15,17945.83984375,18007.990234375,17930.33984375,17971.490234375,17971.490234375,123800000,17577.530501302084,1.022412689486941,1,1
1587,2007-06-18,18127.41015625,18194.259765625,18112.9296875,18149.51953125,18149.51953125,120500000,17593.969173177084,1.0315761811677993,1,1
1588,2007-06-19,18131.58984375,18163.609375,18103.560546875,18163.609375,18163.609375,111900000,17606.376009114585,1.0316495209233827,1,1
1589,2007-06-20,18173.0703125,18297.0,18141.94921875,18211.6796875,18211.6796875,141300000,17618.560514322915,1.0336644513435085,1,1
1590,2007-06-21,18117.30078125,18287.73046875,18107.810546875,18240.30078125,18240.30078125,137200000,17630.532845052083,1.0345859051202213,0,1
1591,2007-06-22,18177.890625,18200.109375,18092.359375,18188.630859375,18188.630859375,125600000,17644.2591796875,1.0308526231758257,0,0
1592,2007-06-25,18107.6796875,18203.560546875,18079.849609375,18087.48046875,18087.48046875,114300000,17658.138346354168,1.0243141215667548,0,0
1593,2007-06-26,18098.330078125,18101.890625,18008.599609375,18066.109375,18066.109375,100400000,17671.507845052085,1.0223298166408816,0,0
1594,2007-06-27,17981.76953125,17983.349609375,17848.05078125,17849.279296875,17849.279296875,114300000,17680.868326822918,1.0095250395477802,1,0
1595,2007-06-28,17915.630859375,17960.220703125,17893.369140625,17932.26953125,17932.26953125,99900000,17695.932649739585,1.0133554351832308,1,1
1596,2007-06-29,18010.5,18144.630859375,17973.5,18138.359375,18138.359375,106100000,17710.83779296875,1.0241389812852884,1,1
1597,2007-07-02,18139.0390625,18175.30078125,18062.490234375,18146.30078125,18146.30078125,108600000,17720.874641927083,1.024007062174932,1,1
1598,2007-07-03,18206.490234375,18230.890625,18146.740234375,18149.900390625,18149.900390625,104800000,17731.84931640625,1.02357628168157,1,1
1599,2007-07-04,18158.76953125,18207.970703125,18143.580078125,18168.720703125,18168.720703125,80300000,17743.24833984375,1.0239793951553855,1,1
1600,2007-07-05,18191.890625,18295.26953125,18191.890625,18221.48046875,18221.48046875,88700000,17751.2103515625,1.0264922846315157,1,1
1601,2007-07-06,18184.640625,18184.640625,18086.009765625,18140.939453125,18140.939453125,100600000,17759.1478515625,1.0214983063801066,1,1
